volume,vwap,open,close,high,low,timestamp,transactions
665967.0,515.5506,515.68,515.5,515.87,515.2,2024-04-11 06:30:00,5362
232058.0,515.3032,515.51,515.07,515.61,515.0,2024-04-11 06:31:00,2595
289039.0,515.0279,515.07,515.03,515.1701,514.88,2024-04-11 06:32:00,2829
215289.0,514.984,515.04,515.06,515.1,514.82,2024-04-11 06:33:00,2251
385648.0,515.1844,515.07,515.39,515.4,515.04,2024-04-11 06:34:00,2214
186629.0,515.278,515.41,515.265,515.45,515.05,2024-04-11 06:35:00,2126
175822.0,514.9728,515.27,514.8098,515.32,514.675,2024-04-11 06:36:00,2211
160229.0,514.8907,514.79,514.83,515.01,514.715,2024-04-11 06:37:00,1779
111205.0,514.917,514.82,515.1,515.12,514.7116,2024-04-11 06:38:00,1357
153941.0,514.6464,515.09,514.55,515.09,514.5,2024-04-11 06:39:00,1727
385744.0,514.3012,514.55,514.425,514.59,514.09,2024-04-11 06:40:00,3347
403076.0,514.6731,514.445,514.81,514.99,514.44,2024-04-11 06:41:00,3180
182187.0,514.7211,514.81,514.685,514.915,514.53,2024-04-11 06:42:00,1359
121835.0,514.5926,514.7,514.51,514.81,514.3899,2024-04-11 06:43:00,1389
138312.0,514.4377,514.46,514.365,514.53,514.3,2024-04-11 06:44:00,1739
171240.0,514.5975,514.37,514.76,514.76,514.37,2024-04-11 06:45:00,1903
314465.0,514.4477,514.76,514.31,514.83,514.27,2024-04-11 06:46:00,1810
136227.0,514.3944,514.32,514.4001,514.49,514.3068,2024-04-11 06:47:00,1533
116956.0,514.3671,514.4199,514.43,514.48,514.23,2024-04-11 06:48:00,1354
139502.0,514.4511,514.48,514.535,514.57,514.28,2024-04-11 06:49:00,1605
143165.0,514.4693,514.55,514.49,514.67,514.26,2024-04-11 06:50:00,1721
143088.0,514.5935,514.51,514.5901,514.74,514.46,2024-04-11 06:51:00,1487
194712.0,514.8106,514.6,514.79,514.9,514.58,2024-04-11 06:52:00,1786
100952.0,514.6267,514.8,514.35,514.87,514.35,2024-04-11 06:53:00,1226
91967.0,514.5246,514.34,514.71,514.71,514.34,2024-04-11 06:54:00,1009
155988.0,514.8394,514.71,514.71,515.01,514.7,2024-04-11 06:55:00,1710
118762.0,514.5591,514.73,514.36,514.76,514.32,2024-04-11 06:56:00,1382
75041.0,514.4464,514.36,514.55,514.57,514.36,2024-04-11 06:57:00,901
101283.0,514.7112,514.55,514.8912,514.9,514.525,2024-04-11 06:58:00,1130
92961.0,514.7034,514.9,514.61,514.93,514.49,2024-04-11 06:59:00,1179
197588.0,514.2561,514.62,514.06,514.69,513.99,2024-04-11 07:00:00,2580
269989.0,513.8469,514.03,513.685,514.24,513.59,2024-04-11 07:01:00,3103
174255.0,513.6914,513.68,513.6603,513.81,513.61,2024-04-11 07:02:00,1594
198612.0,513.7519,513.66,513.8412,513.905,513.66,2024-04-11 07:03:00,1951
154975.0,513.8574,513.86,513.79,514.08,513.65,2024-04-11 07:04:00,1745
186782.0,513.7269,513.81,513.46,513.95,513.45,2024-04-11 07:05:00,1998
195203.0,513.5829,513.47,513.56,513.71,513.47,2024-04-11 07:06:00,2115
