volume,vwap,open,close,high,low,timestamp,transactions
543876.0,521.1458,521.11,521.31,521.355,521.01,2024-05-14 06:30:00,4478
177923.0,521.3235,521.3,521.37,521.43,521.19,2024-05-14 06:31:00,2027
236149.0,521.3672,521.38,521.275,521.43,521.24,2024-05-14 06:32:00,1525
156538.0,521.1748,521.27,521.075,521.29,521.06,2024-05-14 06:33:00,1584
135541.0,521.1133,521.07,521.06,521.18,521.0,2024-05-14 06:34:00,1414
175897.0,520.9619,521.07,521.01,521.08,520.88,2024-05-14 06:35:00,2000
137045.0,521.0464,521.03,521.16,521.215,520.91,2024-05-14 06:36:00,1517
375638.0,520.9769,521.16,521.0199,521.22,520.9601,2024-05-14 06:37:00,1142
100998.0,521.2269,521.0113,521.257,521.3187,521.0,2024-05-14 06:38:00,1119
80578.0,521.2532,521.24,521.28,521.3199,521.145,2024-05-14 06:39:00,1003
172475.0,521.3463,521.27,521.3932,521.44,521.175,2024-05-14 06:40:00,1475
560485.0,521.233,521.39,521.5,521.64,521.38,2024-05-14 06:41:00,2447
135516.0,521.5082,521.47,521.61,521.61,521.41,2024-05-14 06:42:00,1257
146642.0,521.5888,521.62,521.49,521.68,521.475,2024-05-14 06:43:00,1283
94223.0,521.4866,521.49,521.53,521.59,521.4,2024-05-14 06:44:00,936
167591.0,521.6125,521.53,521.62,521.66,521.5,2024-05-14 06:45:00,1371
338290.0,521.0922,521.62,521.61,521.67,521.55,2024-05-14 06:46:00,872
86678.0,521.5646,521.62,521.55,521.65,521.5101,2024-05-14 06:47:00,891
324974.0,521.0596,521.56,521.585,521.62,521.52,2024-05-14 06:48:00,778
90390.0,521.5177,521.585,521.46,521.61,521.4,2024-05-14 06:49:00,873
88609.0,521.5517,521.46,521.59,521.665,521.44,2024-05-14 06:50:00,1093
44282.0,521.5623,521.5801,521.59,521.6,521.5095,2024-05-14 06:51:00,573
60205.0,521.6017,521.59,521.57,521.64,521.57,2024-05-14 06:52:00,644
50000.0,521.4696,521.53,521.52,521.54,521.4,2024-05-14 06:53:00,656
37611.0,521.5026,521.51,521.55,521.57,521.445,2024-05-14 06:54:00,565
48563.0,521.5137,521.55,521.5,521.57,521.48,2024-05-14 06:55:00,580
290591.0,520.9836,521.495,521.46,521.5451,521.42,2024-05-14 06:56:00,559
319660.0,521.0137,521.46,521.39,521.47,521.35,2024-05-14 06:57:00,785
62547.0,521.4285,521.4099,521.49,521.495,521.36,2024-05-14 06:58:00,742
108222.0,521.2902,521.49,521.3,521.49,521.2,2024-05-14 06:59:00,1225
168177.0,521.3504,521.27,521.34,521.45,521.21,2024-05-14 07:00:00,1725
40350.0,521.3597,521.34,521.4,521.445,521.31,2024-05-14 07:01:00,630
72851.0,521.3892,521.4,521.52,521.52,521.345,2024-05-14 07:02:00,828
76538.0,521.4334,521.51,521.365,521.59,521.29,2024-05-14 07:03:00,1109
47982.0,521.3339,521.365,521.41,521.4195,521.25,2024-05-14 07:04:00,726
107193.0,521.4578,521.415,521.49,521.51,521.38,2024-05-14 07:05:00,1137
46251.0,521.4518,521.485,521.47,521.52,521.4,2024-05-14 07:06:00,729
255661.0,521.5618,521.47,521.57,521.7,521.215,2024-05-14 07:07:00,1664
233248.0,521.7053,521.57,521.74,521.84,521.56,2024-05-14 07:08:00,2215
79157.0,521.7434,521.7211,521.86,521.86,521.64,2024-05-14 07:09:00,1022
94528.0,521.8281,521.8597,521.79,521.91,521.7557,2024-05-14 07:10:00,1031
138700.0,521.8343,521.78,521.865,521.91,521.76,2024-05-14 07:11:00,1976
144136.0,521.8837,521.87,521.805,521.97,521.77,2024-05-14 07:12:00,2825
69620.0,521.8415,521.81,521.835,521.885,521.8,2024-05-14 07:13:00,2215
193945.0,521.6568,521.835,521.62,521.84,521.5015,2024-05-14 07:14:00,2839
99131.0,521.6103,521.61,521.55,521.695,521.48,2024-05-14 07:15:00,2514
168966.0,521.4463,521.57,521.405,521.69,521.29,2024-05-14 07:16:00,3108
439324.0,521.0358,521.405,521.14,521.405,521.035,2024-05-14 07:17:00,2975
146694.0,521.107,521.14,521.145,521.265,520.96,2024-05-14 07:18:00,2967
92225.0,521.1593,521.14,521.1,521.288,521.05,2024-05-14 07:19:00,2361
68297.0,521.1836,521.11,521.26,521.27,521.11,2024-05-14 07:20:00,2362
81290.0,521.3501,521.25,521.45,521.46,521.25,2024-05-14 07:21:00,2445
58016.0,521.406,521.45,521.5275,521.5275,521.33,2024-05-14 07:22:00,2069
161747.0,521.7515,521.5,521.775,521.91,521.475,2024-05-14 07:23:00,2862
142303.0,521.946,521.785,522.065,522.09,521.77,2024-05-14 07:24:00,2645
371782.0,522.1823,522.08,522.165,522.28,522.065,2024-05-14 07:25:00,4085
121595.0,522.2584,522.1595,522.165,522.37,522.1551,2024-05-14 07:26:00,1545
367078.0,521.3197,522.1699,522.29,522.31,522.145,2024-05-14 07:27:00,1083
115853.0,522.3366,522.28,522.28,522.41,522.255,2024-05-14 07:28:00,1023
154396.0,522.178,522.28,522.23,522.28,522.075,2024-05-14 07:29:00,1449
102925.0,522.1825,522.23,522.22,522.28,522.07,2024-05-14 07:30:00,1283
70711.0,522.1638,522.23,522.16,522.23,522.075,2024-05-14 07:31:00,895
86850.0,522.0413,522.155,521.975,522.16,521.925,2024-05-14 07:32:00,1045
312441.0,521.1274,521.98,522.07,522.125,521.95,2024-05-14 07:33:00,743
69185.0,522.0488,522.08,522.025,522.11,522.01,2024-05-14 07:34:00,762
