volume,vwap,open,close,high,low,timestamp,transactions
655613.0,529.0007,528.81,529.13,529.2,528.75,2024-05-17 06:30:00,5827
248035.0,529.0223,529.13,528.94,529.18,528.91,2024-05-17 06:31:00,2326
154465.0,528.9364,528.91,528.98,529.01,528.87,2024-05-17 06:32:00,1498
214019.0,528.9012,528.97,528.81,529.0101,528.8,2024-05-17 06:33:00,1936
162456.0,528.7476,528.8,528.76,528.84,528.67,2024-05-17 06:34:00,1895
107750.0,528.7639,528.76,528.71,528.85,528.67,2024-05-17 06:35:00,1289
76335.0,528.738,528.72,528.73,528.79,528.68,2024-05-17 06:36:00,889
121808.0,528.7817,528.72,528.91,528.9112,528.67,2024-05-17 06:37:00,1377
147059.0,528.9177,528.92,528.85,529.02,528.81,2024-05-17 06:38:00,1459
115207.0,528.7817,528.84,528.78,528.84,528.725,2024-05-17 06:39:00,1114
97737.0,528.7174,528.8,528.6888,528.8,528.675,2024-05-17 06:40:00,1113
194336.0,528.6532,528.69,528.61,528.73,528.57,2024-05-17 06:41:00,2041
107881.0,528.6867,528.6,528.72,528.78,528.55,2024-05-17 06:42:00,1079
134704.0,528.5828,528.71,528.5499,528.72,528.48,2024-05-17 06:43:00,1319
98724.0,528.5461,528.55,528.55,528.6,528.49,2024-05-17 06:44:00,952
169664.0,528.4359,528.56,528.465,528.57,528.36,2024-05-17 06:45:00,1626
103547.0,528.522,528.47,528.495,528.59,528.45,2024-05-17 06:46:00,1249
505385.0,528.6606,528.5,528.75,528.77,528.48,2024-05-17 06:47:00,1332
102966.0,528.7265,528.75,528.68,528.8,528.65,2024-05-17 06:48:00,1349
53972.0,528.6199,528.69,528.66,528.7,528.592,2024-05-17 06:49:00,681
62348.0,528.6619,528.66,528.59,528.7501,528.58,2024-05-17 06:50:00,694
48630.0,528.6163,528.59,528.66,528.69,528.57,2024-05-17 06:51:00,654
44884.0,528.6883,528.675,528.63,528.715,528.63,2024-05-17 06:52:00,621
109627.0,528.5933,528.625,528.67,528.6799,528.53,2024-05-17 06:53:00,1019
86920.0,528.6955,528.6799,528.66,528.745,528.65,2024-05-17 06:54:00,809
122715.0,528.6592,528.67,528.745,528.7788,528.58,2024-05-17 06:55:00,1035
95072.0,528.7188,528.745,528.72,528.76,528.655,2024-05-17 06:56:00,1070
105891.0,528.6143,528.7188,528.53,528.725,528.52,2024-05-17 06:57:00,1050
94358.0,528.6424,528.53,528.71,528.72,528.52,2024-05-17 06:58:00,870
96661.0,528.7517,528.71,528.745,528.81,528.7003,2024-05-17 06:59:00,1186
117785.0,528.7671,528.76,528.79,528.86,528.7115,2024-05-17 07:00:00,1225
78699.0,528.7507,528.78,528.74,528.8,528.71,2024-05-17 07:01:00,967
94405.0,528.8292,528.745,528.9,528.92,528.7404,2024-05-17 07:02:00,975
81102.0,528.8899,528.9,528.8981,528.925,528.855,2024-05-17 07:03:00,967
90860.0,528.8462,528.88,528.9,528.9,528.8,2024-05-17 07:04:00,1170
91968.0,528.8876,528.89,528.86,528.94,528.832,2024-05-17 07:05:00,1011
151398.0,528.6531,528.85,528.64,528.85,528.55,2024-05-17 07:06:00,1496
139826.0,528.5772,528.64,528.58,528.64,528.53,2024-05-17 07:07:00,1302
151424.0,528.4975,528.58,528.5,528.62,528.43,2024-05-17 07:08:00,1359
74168.0,528.4991,528.49,528.57,528.575,528.43,2024-05-17 07:09:00,944
104324.0,528.5373,528.575,528.405,528.665,528.38,2024-05-17 07:10:00,1052
113239.0,528.3984,528.415,528.42,528.445,528.342,2024-05-17 07:11:00,1196
83225.0,528.4571,528.41,528.5401,528.55,528.385,2024-05-17 07:12:00,965
47482.0,528.5749,528.54,528.56,528.61,528.5384,2024-05-17 07:13:00,1991
77871.0,528.5805,528.56,528.565,528.615,528.54,2024-05-17 07:14:00,2229
58538.0,528.624,528.57,528.665,528.69,528.53,2024-05-17 07:15:00,1981
53520.0,528.6398,528.66,528.635,528.67,528.6,2024-05-17 07:16:00,1762
117156.0,528.5426,528.635,528.54,528.68,528.47,2024-05-17 07:17:00,2190
44172.0,528.5961,528.55,528.61,528.63,528.54,2024-05-17 07:18:00,2001
47534.0,528.6332,528.62,528.585,528.675,528.56,2024-05-17 07:19:00,1758
103975.0,528.7042,528.575,528.76,528.77,528.575,2024-05-17 07:20:00,2336
80091.0,528.8023,528.75,528.81,528.8501,528.74,2024-05-17 07:21:00,2340
58678.0,528.8664,528.805,528.89,528.9,528.795,2024-05-17 07:22:00,1973
120019.0,528.8928,528.89,528.84,528.94,528.84,2024-05-17 07:23:00,2186
83179.0,528.8904,528.84,528.935,528.965,528.815,2024-05-17 07:24:00,2406
159987.0,528.933,528.94,528.94,528.975,528.86,2024-05-17 07:25:00,2790
56902.0,528.9356,528.95,528.9151,528.972,528.9,2024-05-17 07:26:00,2244
110961.0,528.9855,528.915,528.98,529.08,528.8832,2024-05-17 07:27:00,2511
79792.0,529.0436,528.98,529.07,529.08,528.98,2024-05-17 07:28:00,2051
104551.0,529.114,529.07,529.17,529.18,529.06,2024-05-17 07:29:00,1155
154701.0,529.0999,529.17,529.085,529.185,528.98,2024-05-17 07:30:00,1512
111708.0,529.091,529.09,529.095,529.18,528.98,2024-05-17 07:31:00,1047
137765.0,529.1643,529.1,529.18,529.215,529.1,2024-05-17 07:32:00,1267
181243.0,529.2067,529.17,529.18,529.26,529.155,2024-05-17 07:33:00,1798
80359.0,529.2185,529.175,529.26,529.2718,529.165,2024-05-17 07:34:00,835
66425.0,529.2517,529.26,529.25,529.275,529.22,2024-05-17 07:35:00,793
128079.0,529.2624,529.25,529.1913,529.29,529.1913,2024-05-17 07:36:00,1037
130705.0,529.1905,529.185,529.11,529.255,529.1,2024-05-17 07:37:00,1120
188113.0,529.061,529.11,529.12,529.12,529.0003,2024-05-17 07:38:00,1180
55637.0,529.1117,529.11,529.1,529.13,529.085,2024-05-17 07:39:00,719
81053.0,529.1559,529.1,529.16,529.21,529.0901,2024-05-17 07:40:00,918
83316.0,529.1086,529.16,529.1,529.165,529.065,2024-05-17 07:41:00,806
103735.0,529.1576,529.11,529.115,529.195,529.1,2024-05-17 07:42:00,814
