volume,vwap,open,close,high,low,timestamp,transactions
421845.0,515.3972,515.26,515.64,515.64,515.14,2024-05-08 06:30:00,3848
257815.0,515.6713,515.63,515.72,515.775,515.5,2024-05-08 06:31:00,2426
167681.0,515.6019,515.72,515.47,515.76,515.43,2024-05-08 06:32:00,1618
134581.0,515.4427,515.49,515.42,515.51,515.355,2024-05-08 06:33:00,1566
137691.0,515.5246,515.42,515.5984,515.69,515.295,2024-05-08 06:34:00,1582
147924.0,515.53,515.61,515.64,515.67,515.39,2024-05-08 06:35:00,1291
108053.0,515.7106,515.66,515.85,515.86,515.56,2024-05-08 06:36:00,1262
111036.0,515.8033,515.86,515.69,515.92,515.68,2024-05-08 06:37:00,1314
197977.0,515.7723,515.7,515.77,515.83,515.66,2024-05-08 06:38:00,1236
196357.0,515.8615,515.78,515.89,515.935,515.775,2024-05-08 06:39:00,1597
109900.0,515.7927,515.885,515.79,515.89,515.71,2024-05-08 06:40:00,1177
163942.0,515.6794,515.79,515.625,515.79,515.56,2024-05-08 06:41:00,1453
69016.0,515.743,515.63,515.75,515.81,515.6,2024-05-08 06:42:00,890
110964.0,515.8089,515.74,515.775,515.87,515.73,2024-05-08 06:43:00,1125
80425.0,515.8372,515.78,515.86,515.89,515.75,2024-05-08 06:44:00,1008
149444.0,515.9394,515.88,515.95,516.0,515.84,2024-05-08 06:45:00,1573
227075.0,516.1147,515.95,516.13,516.2,515.9,2024-05-08 06:46:00,2361
166445.0,516.1225,516.12,516.08,516.19,516.065,2024-05-08 06:47:00,1719
188485.0,516.1283,516.07,516.2303,516.255,516.07,2024-05-08 06:48:00,1509
218763.0,516.3238,516.23,516.2951,516.38,516.23,2024-05-08 06:49:00,1970
124466.0,516.2777,516.29,516.29,516.36,516.215,2024-05-08 06:50:00,1282
97813.0,516.2418,516.3,516.239,516.31,516.17,2024-05-08 06:51:00,1106
129046.0,516.2481,516.239,516.32,516.34,516.16,2024-05-08 06:52:00,1301
98641.0,516.341,516.32,516.36,516.3875,516.31,2024-05-08 06:53:00,1023
93184.0,516.3068,516.36,516.3,516.38,516.235,2024-05-08 06:54:00,1157
114296.0,516.2954,516.295,516.32,516.34,516.25,2024-05-08 06:55:00,1307
125589.0,516.3427,516.325,516.32,516.46,516.265,2024-05-08 06:56:00,1365
118390.0,516.3005,516.31,516.33,516.37,516.26,2024-05-08 06:57:00,1230
82045.0,516.3196,516.33,516.29,516.35,516.27,2024-05-08 06:58:00,1001
144181.0,516.3394,516.28,516.5085,516.53,516.2,2024-05-08 06:59:00,1717
211894.0,516.5413,516.495,516.62,516.68,516.39,2024-05-08 07:00:00,1919
151539.0,516.5215,516.63,516.45,516.67,516.43,2024-05-08 07:01:00,1350
114073.0,516.3977,516.46,516.459,516.495,516.33,2024-05-08 07:02:00,1267
176568.0,516.4126,516.45,516.46,516.47,516.36,2024-05-08 07:03:00,1959
86196.0,516.5174,516.48,516.51,516.62,516.4587,2024-05-08 07:04:00,1083
98815.0,516.4306,516.52,516.36,516.54,516.33,2024-05-08 07:05:00,1252
63387.0,516.4072,516.36,516.47,516.48,516.35,2024-05-08 07:06:00,835
72872.0,516.3302,516.46,516.27,516.465,516.26,2024-05-08 07:07:00,929
81172.0,516.3067,516.27,516.295,516.355,516.25,2024-05-08 07:08:00,938
154998.0,516.3117,516.295,516.27,516.3691,516.25,2024-05-08 07:09:00,772
79450.0,516.3304,516.27,516.4,516.44,516.2601,2024-05-08 07:10:00,936
70573.0,516.3457,516.39,516.27,516.43,516.26,2024-05-08 07:11:00,1285
112265.0,516.1509,516.27,516.09,516.27,516.04,2024-05-08 07:12:00,2665
109806.0,516.143,516.1,516.12,516.21,516.0899,2024-05-08 07:13:00,2577
36216.0,516.1395,516.1399,516.1757,516.22,516.0715,2024-05-08 07:14:00,1989
57386.0,516.2227,516.18,516.19,516.27,516.16,2024-05-08 07:15:00,1932
74883.0,516.3156,516.2,516.41,516.4312,516.15,2024-05-08 07:16:00,2290
44702.0,516.3722,516.41,516.39,516.4201,516.32,2024-05-08 07:17:00,2094
69995.0,516.4526,516.4,516.46,516.51,516.37,2024-05-08 07:18:00,2195
62684.0,516.4034,516.45,516.395,516.45,516.345,2024-05-08 07:19:00,2057
59350.0,516.4827,516.39,516.52,516.535,516.3799,2024-05-08 07:20:00,1943
113220.0,516.5542,516.51,516.58,516.58,516.495,2024-05-08 07:21:00,2277
143162.0,516.656,516.58,516.66,516.74,516.58,2024-05-08 07:22:00,2454
359465.0,516.7207,516.67,516.81,516.87,516.66,2024-05-08 07:23:00,2661
90790.0,516.8013,516.81,516.78,516.9197,516.75,2024-05-08 07:24:00,2191
74821.0,516.8257,516.79,516.855,516.88,516.785,2024-05-08 07:25:00,2242
81182.0,516.8917,516.865,516.86,516.95,516.82,2024-05-08 07:26:00,1480
96438.0,516.8313,516.86,516.92,516.94,516.775,2024-05-08 07:27:00,908
139950.0,517.0181,516.9285,517.0299,517.12,516.9285,2024-05-08 07:28:00,1226
56653.0,516.9794,517.01,516.9,517.04,516.9,2024-05-08 07:29:00,742
156421.0,516.899,516.905,516.925,516.97,516.85,2024-05-08 07:30:00,1590
41676.0,516.9342,516.93,516.92,516.995,516.88,2024-05-08 07:31:00,675
50335.0,516.8524,516.915,516.85,516.915,516.81,2024-05-08 07:32:00,803
51514.0,516.8366,516.85,516.8213,516.8801,516.8,2024-05-08 07:33:00,661
69205.0,516.8369,516.825,516.85,516.89,516.79,2024-05-08 07:34:00,853
105363.0,516.8046,516.85,516.78,516.8782,516.695,2024-05-08 07:35:00,1024
55124.0,516.8144,516.79,516.8,516.855,516.77,2024-05-08 07:36:00,718
48597.0,516.8039,516.81,516.85,516.85,516.77,2024-05-08 07:37:00,535
66695.0,516.8757,516.835,516.85,516.91,516.8199,2024-05-08 07:38:00,778
49120.0,516.8075,516.83,516.83,516.86,516.77,2024-05-08 07:39:00,646
47640.0,516.8304,516.83,516.89,516.9,516.79,2024-05-08 07:40:00,580
147452.0,517.008,516.89,517.05,517.08,516.89,2024-05-08 07:41:00,1456
159389.0,517.1267,517.06,517.13,517.18,517.055,2024-05-08 07:42:00,1467
55486.0,517.1334,517.14,517.14,517.18,517.09,2024-05-08 07:43:00,576
81193.0,517.1362,517.15,517.13,517.185,517.1,2024-05-08 07:44:00,815
84619.0,517.1584,517.125,517.13,517.21,517.12,2024-05-08 07:45:00,1050
56119.0,517.195,517.12,517.2,517.24,517.105,2024-05-08 07:46:00,742
91583.0,517.2798,517.2,517.3279,517.33,517.2,2024-05-08 07:47:00,915
369379.0,517.5462,517.33,517.64,517.67,517.3001,2024-05-08 07:48:00,2386
170910.0,517.5942,517.6401,517.575,517.7171,517.49,2024-05-08 07:49:00,1466
70245.0,517.4749,517.58,517.45,517.59,517.405,2024-05-08 07:50:00,835
69122.0,517.4517,517.45,517.43,517.49,517.41,2024-05-08 07:51:00,752
63317.0,517.5037,517.419,517.57,517.6,517.41,2024-05-08 07:52:00,746
64788.0,517.583,517.575,517.59,517.625,517.53,2024-05-08 07:53:00,628
55755.0,517.5376,517.58,517.53,517.6,517.4996,2024-05-08 07:54:00,529
65302.0,517.4619,517.54,517.42,517.545,517.415,2024-05-08 07:55:00,727
125002.0,517.3885,517.41,517.425,517.44,517.355,2024-05-08 07:56:00,819
69781.0,517.3538,517.42,517.315,517.42,517.31,2024-05-08 07:57:00,868
98452.0,517.2931,517.3197,517.32,517.35,517.2499,2024-05-08 07:58:00,878
48907.0,517.3636,517.31,517.395,517.4,517.31,2024-05-08 07:59:00,557
88012.0,517.4253,517.395,517.43,517.48,517.385,2024-05-08 08:00:00,942
142570.0,517.4589,517.42,517.61,517.62,517.41,2024-05-08 08:01:00,1047
76184.0,517.5717,517.62,517.49,517.6797,517.48,2024-05-08 08:02:00,703
86006.0,517.443,517.49,517.4,517.5,517.35,2024-05-08 08:03:00,864
88348.0,517.3188,517.395,517.305,517.4,517.26,2024-05-08 08:04:00,848
130572.0,517.2064,517.2989,517.185,517.3,517.14,2024-05-08 08:05:00,1162
103887.0,517.2952,517.185,517.32,517.365,517.17,2024-05-08 08:06:00,929
56345.0,517.298,517.3199,517.2588,517.32,517.2588,2024-05-08 08:07:00,630
89984.0,517.1868,517.255,517.16,517.26,517.12,2024-05-08 08:08:00,709
84582.0,517.0898,517.17,517.1201,517.1934,517.05,2024-05-08 08:09:00,766
66301.0,517.096,517.13,517.05,517.1699,517.045,2024-05-08 08:10:00,606
85667.0,517.0744,517.06,517.01,517.14,517.005,2024-05-08 08:11:00,843
81749.0,517.0191,517.0287,517.0,517.0501,516.99,2024-05-08 08:12:00,697
71608.0,517.0418,516.99,517.09,517.1093,516.97,2024-05-08 08:13:00,774
71902.0,517.0056,517.09,516.985,517.09,516.94,2024-05-08 08:14:00,627
109147.0,516.8867,517.0,516.82,517.005,516.8,2024-05-08 08:15:00,1148
161947.0,516.7764,516.82,516.725,516.8688,516.635,2024-05-08 08:16:00,1547
260753.0,516.8761,516.72,516.97,516.97,516.71,2024-05-08 08:17:00,2187
102142.0,516.9184,516.97,516.855,516.97,516.825,2024-05-08 08:18:00,918
68401.0,516.9734,516.86,516.975,517.025,516.8401,2024-05-08 08:19:00,746
87193.0,516.8907,516.98,516.9201,516.99,516.82,2024-05-08 08:20:00,867
55819.0,516.8696,516.92,516.91,516.94,516.82,2024-05-08 08:21:00,588
80200.0,516.9471,516.9,516.97,517.05,516.85,2024-05-08 08:22:00,864
49468.0,516.9728,516.9803,517.0,517.0301,516.9,2024-05-08 08:23:00,638
55529.0,517.0106,517.005,517.045,517.045,516.95,2024-05-08 08:24:00,550
160157.0,517.0712,517.05,517.065,517.13,517.025,2024-05-08 08:25:00,1159
