volume,vwap,open,close,high,low,timestamp,transactions
911443.0,504.3247,504.15,504.14,504.68,503.98,2024-05-02 06:30:00,7834
358846.0,503.8996,504.13,503.76,504.21,503.66,2024-05-02 06:31:00,3385
173664.0,503.7921,503.765,503.83,503.91,503.67,2024-05-02 06:32:00,1963
240010.0,503.8277,503.85,503.54,503.98,503.5389,2024-05-02 06:33:00,2442
355211.0,503.3527,503.56,503.09,503.62,503.09,2024-05-02 06:34:00,3341
289327.0,502.9878,503.11,502.84,503.11,502.76,2024-05-02 06:35:00,2861
312474.0,502.6328,502.86,502.55,502.96,502.43,2024-05-02 06:36:00,3056
241463.0,502.6403,502.55,502.55,502.76,502.45,2024-05-02 06:37:00,2430
302798.0,502.7487,502.54,502.89,502.94,502.525,2024-05-02 06:38:00,2723
192084.0,502.6629,502.89,502.6,502.92,502.49,2024-05-02 06:39:00,2022
282709.0,502.5143,502.61,502.485,502.705,502.34,2024-05-02 06:40:00,2792
172955.0,502.613,502.495,502.77,502.78,502.41,2024-05-02 06:41:00,1718
296511.0,502.7808,502.78,502.8,502.901,502.59,2024-05-02 06:42:00,2503
124601.0,502.6906,502.8,502.505,502.845,502.5001,2024-05-02 06:43:00,1434
159714.0,502.4799,502.51,502.47,502.56,502.38,2024-05-02 06:44:00,1628
179738.0,502.5533,502.5,502.59,502.69,502.44,2024-05-02 06:45:00,2107
209097.0,502.5243,502.6,502.38,502.69,502.32,2024-05-02 06:46:00,1854
170748.0,502.2355,502.37,502.16,502.3804,502.07,2024-05-02 06:47:00,2006
247783.0,501.9791,502.16,501.82,502.29,501.73,2024-05-02 06:48:00,2433
132477.0,501.774,501.8,501.7,501.9,501.68,2024-05-02 06:49:00,1494
140849.0,501.8278,501.7,501.8899,501.97,501.6604,2024-05-02 06:50:00,1480
258519.0,502.1496,501.885,502.16,502.28,501.885,2024-05-02 06:51:00,1923
157403.0,502.1045,502.15,502.0101,502.215,502.0,2024-05-02 06:52:00,1388
148523.0,501.8515,501.99,501.98,502.0205,501.7108,2024-05-02 06:53:00,1257
124779.0,502.0582,501.99,502.13,502.1699,501.96,2024-05-02 06:54:00,1150
124817.0,502.1374,502.16,502.17,502.24,502.08,2024-05-02 06:55:00,1134
118427.0,502.158,502.15,502.31,502.32,502.065,2024-05-02 06:56:00,1148
139736.0,502.308,502.3196,502.29,502.35,502.2301,2024-05-02 06:57:00,1339
114904.0,502.201,502.29,502.09,502.29,502.09,2024-05-02 06:58:00,1058
