volume,vwap,open,close,high,low,timestamp,transactions
597257.0,594.0387,594.175,593.67,594.3,593.67,2025-01-16 06:30:00,5757
403077.0,593.6868,593.7,593.39,593.95,593.39,2025-01-16 06:31:00,3943
230275.0,593.693,593.38,593.525,594.0,593.36,2025-01-16 06:32:00,2264
70347.0,593.521,593.52,593.39,593.65,593.36,2025-01-16 06:33:00,1079
89971.0,593.5042,593.39,593.67,593.67,593.39,2025-01-16 06:34:00,1288
144675.0,593.961,593.68,593.92,594.18,593.67,2025-01-16 06:35:00,1870
103662.0,593.9384,593.91,593.89,594.11,593.8002,2025-01-16 06:36:00,1349
88820.0,593.7194,593.89,593.5452,593.89,593.5114,2025-01-16 06:37:00,1102
45150.0,593.7257,593.54,593.7675,593.89,593.45,2025-01-16 06:38:00,902
89415.0,593.9463,593.73,593.94,594.0364,593.73,2025-01-16 06:39:00,1175
119136.0,594.1433,593.9225,594.11,594.26,593.91,2025-01-16 06:40:00,1431
65613.0,594.0487,594.1,593.75,594.2495,593.735,2025-01-16 06:41:00,1230
62372.0,593.7045,593.75,593.62,593.81,593.55,2025-01-16 06:42:00,1030
122818.0,593.2218,593.63,593.02,593.63,593.01,2025-01-16 06:43:00,1753
126883.0,593.0825,593.0,593.15,593.23,592.96,2025-01-16 06:44:00,1480
277496.0,593.2521,593.15,593.02,593.19,592.8202,2025-01-16 06:45:00,1988
124818.0,592.7558,593.0,592.7,593.0,592.6,2025-01-16 06:46:00,1977
89299.0,592.5768,592.69,592.49,592.78,592.42,2025-01-16 06:47:00,1450
197922.0,592.6399,592.47,592.7,592.75,592.22,2025-01-16 06:48:00,1636
50236.0,592.5776,592.705,592.49,592.7999,592.36,2025-01-16 06:49:00,1188
60399.0,592.5162,592.46,592.6,592.7,592.31,2025-01-16 06:50:00,1088
45106.0,592.5661,592.57,592.81,592.815,592.404,2025-01-16 06:51:00,911
121707.0,592.8892,592.8,592.73,592.97,592.715,2025-01-16 06:52:00,1603
71872.0,592.6461,592.74,592.47,592.84,592.4499,2025-01-16 06:53:00,1079
58438.0,592.6477,592.46,592.6699,592.825,592.395,2025-01-16 06:54:00,1013
63677.0,592.6735,592.65,592.771,592.905,592.4175,2025-01-16 06:55:00,1128
53572.0,592.5872,592.78,592.44,592.8338,592.41,2025-01-16 06:56:00,980
193286.0,592.6248,592.45,592.57,592.73,592.45,2025-01-16 06:57:00,1174
91889.0,592.4012,592.565,592.32,592.655,592.21,2025-01-16 06:58:00,1195
92946.0,592.1682,592.35,592.185,592.35,592.065,2025-01-16 06:59:00,1352
163065.0,591.7886,592.18,591.66,592.185,591.57,2025-01-16 07:00:00,2290
130447.0,591.5044,591.61,591.62,591.7599,591.32,2025-01-16 07:01:00,1919
169432.0,591.8496,591.63,592.2263,592.24,591.63,2025-01-16 07:02:00,1775
92878.0,592.0113,592.23,591.75,592.33,591.7001,2025-01-16 07:03:00,1375
56263.0,591.926,591.73,591.95,592.0356,591.6804,2025-01-16 07:04:00,1224
132634.0,592.3181,591.98,592.4,592.75,591.96,2025-01-16 07:05:00,4668
101608.0,592.2716,592.41,592.395,592.45,592.1,2025-01-16 07:06:00,1661
62763.0,592.4505,592.42,592.65,592.7199,592.1823,2025-01-16 07:07:00,1294
143694.0,592.8364,592.64,592.7231,593.08,592.53,2025-01-16 07:08:00,2004
120981.0,592.8847,592.725,592.87,593.12,592.58,2025-01-16 07:09:00,1503
91208.0,592.8835,592.83,592.48,593.21,592.45,2025-01-16 07:10:00,1619
68079.0,592.552,592.48,592.28,592.7095,592.28,2025-01-16 07:11:00,1088
204422.0,592.2252,592.32,592.19,592.52,591.99,2025-01-16 07:12:00,1635
44625.0,592.2612,592.2,592.36,592.36,592.11,2025-01-16 07:13:00,904
66104.0,592.0869,592.35,591.98,592.3585,591.94,2025-01-16 07:14:00,1155
167739.0,592.1422,591.98,592.36,592.42,591.87,2025-01-16 07:15:00,1238
56215.0,592.2204,592.36,592.4447,592.47,591.93,2025-01-16 07:16:00,1184
60425.0,592.5415,592.47,592.45,592.7,592.4,2025-01-16 07:17:00,1081
44455.0,592.5883,592.44,592.61,592.7,592.44,2025-01-16 07:18:00,948
40597.0,592.5961,592.64,592.6,592.7,592.44,2025-01-16 07:19:00,911
51338.0,592.643,592.6,592.57,592.77,592.5,2025-01-16 07:20:00,998
52744.0,592.701,592.56,592.64,592.895,592.55,2025-01-16 07:21:00,916
78806.0,592.4879,592.65,592.29,592.77,592.27,2025-01-16 07:22:00,1174
42986.0,592.393,592.32,592.57,592.59,592.25,2025-01-16 07:23:00,859
55111.0,592.7211,592.61,592.87,592.95,592.45,2025-01-16 07:24:00,993
63046.0,592.5432,592.9298,592.45,592.9298,592.36,2025-01-16 07:25:00,1001
51319.0,592.3756,592.45,592.3,592.57,592.21,2025-01-16 07:26:00,920
39884.0,592.145,592.3,592.045,592.34,592.01,2025-01-16 07:27:00,951
32739.0,592.1337,592.08,592.11,592.22,592.02,2025-01-16 07:28:00,771
30902.0,592.1818,592.15,592.2828,592.3,592.03,2025-01-16 07:29:00,777
36580.0,592.2803,592.27,592.38,592.42,592.09,2025-01-16 07:30:00,878
49525.0,592.2259,592.38,592.4999,592.4999,592.03,2025-01-16 07:31:00,1011
48943.0,592.5647,592.485,592.65,592.6686,592.42,2025-01-16 07:32:00,946
76136.0,592.7233,592.62,592.35,592.975,592.3035,2025-01-16 07:33:00,1311
63525.0,592.2233,592.36,592.21,592.435,592.11,2025-01-16 07:34:00,1007
22027.0,592.2992,592.2,592.21,592.38,592.19,2025-01-16 07:35:00,670
58928.0,592.0513,592.24,591.9151,592.3099,591.895,2025-01-16 07:36:00,1002
37000.0,592.0163,591.92,592.28,592.32,591.78,2025-01-16 07:37:00,933
68393.0,592.7311,592.275,592.87,592.945,592.24,2025-01-16 07:38:00,1070
69108.0,592.9482,592.87,592.9,593.0786,592.8601,2025-01-16 07:39:00,1158
76873.0,592.6867,592.94,592.46,593.0299,592.43,2025-01-16 07:40:00,1194
99209.0,592.2364,592.52,592.0698,592.5599,592.0,2025-01-16 07:41:00,1323
58408.0,592.0049,592.07,591.9535,592.175,591.85,2025-01-16 07:42:00,985
25189.0,592.155,592.0,592.19,592.2799,591.9999,2025-01-16 07:43:00,677
34389.0,592.3791,592.22,592.4426,592.4899,592.16,2025-01-16 07:44:00,829
29103.0,592.3866,592.43,592.33,592.6,592.24,2025-01-16 07:45:00,832
23273.0,592.367,592.37,592.33,592.49,592.23,2025-01-16 07:46:00,675
33490.0,592.3065,592.4,592.36,592.44,592.23,2025-01-16 07:47:00,776
42795.0,592.1901,592.32,592.09,592.49,591.92,2025-01-16 07:48:00,905
30773.0,592.2203,592.09,592.32,592.39,592.09,2025-01-16 07:49:00,680
41977.0,592.553,592.37,592.65,592.661,592.37,2025-01-16 07:50:00,887
45004.0,592.6581,592.6,592.69,592.83,592.53,2025-01-16 07:51:00,900
54408.0,592.6919,592.7,592.6001,592.81,592.586,2025-01-16 07:52:00,818
26772.0,592.5109,592.55,592.59,592.61,592.355,2025-01-16 07:53:00,574
30975.0,592.5102,592.6,592.45,592.6,592.39,2025-01-16 07:54:00,716
60404.0,592.6108,592.45,592.625,592.65,592.45,2025-01-16 07:55:00,811
43606.0,592.683,592.62,592.815,592.86,592.55,2025-01-16 07:56:00,978
77130.0,592.9208,592.8201,593.09,593.14,592.72,2025-01-16 07:57:00,1113
57439.0,593.1598,593.1,593.29,593.31,593.04,2025-01-16 07:58:00,991
78090.0,593.3533,593.291,593.46,593.46,593.2265,2025-01-16 07:59:00,1140
82605.0,593.4496,593.44,593.39,593.6199,593.3,2025-01-16 08:00:00,1258
84672.0,593.5442,593.4101,593.6,593.62,593.4101,2025-01-16 08:01:00,1085
84955.0,593.7117,593.61,593.7234,593.7871,593.57,2025-01-16 08:02:00,1272
66256.0,593.7673,593.71,593.74,593.82,593.704,2025-01-16 08:03:00,1174
64858.0,593.8615,593.74,593.87,593.99,593.73,2025-01-16 08:04:00,1056
412304.0,593.8008,593.85,593.465,593.935,593.39,2025-01-16 08:05:00,1610
49342.0,593.7167,593.47,593.76,593.85,593.47,2025-01-16 08:06:00,749
68577.0,593.9577,593.77,593.99,594.05,593.76,2025-01-16 08:07:00,1040
143434.0,594.2217,594.02,594.21,594.35,594.0,2025-01-16 08:08:00,1440
74725.0,594.2619,594.21,594.19,594.35,594.138,2025-01-16 08:09:00,889
89702.0,594.0417,594.195,594.11,594.21,593.91,2025-01-16 08:10:00,1222
83015.0,594.0484,594.08,594.13,594.13,593.9,2025-01-16 08:11:00,1005
106975.0,594.0978,594.13,594.1,594.19,594.02,2025-01-16 08:12:00,1078
51248.0,594.0272,594.1,593.8,594.16,593.8,2025-01-16 08:13:00,840
140525.0,593.6544,593.78,593.44,593.83,593.38,2025-01-16 08:14:00,1887
85577.0,593.5274,593.475,593.56,593.69,593.285,2025-01-16 08:15:00,1273
109646.0,593.3089,593.56,593.24,593.58,593.2,2025-01-16 08:16:00,1092
129119.0,593.0275,593.26,592.925,593.49,592.66,2025-01-16 08:17:00,1586
184027.0,592.9838,592.92,593.0999,593.15,592.8,2025-01-16 08:18:00,1589
53548.0,593.2202,593.12,593.3,593.34,593.06,2025-01-16 08:19:00,902
72206.0,592.8873,593.27,592.71,593.275,592.66,2025-01-16 08:20:00,1147
76575.0,592.771,592.69,592.8,593.03,592.54,2025-01-16 08:21:00,1155
47089.0,592.8525,592.79,592.95,592.9889,592.71,2025-01-16 08:22:00,843
70402.0,593.0095,592.97,593.24,593.26,592.8147,2025-01-16 08:23:00,1137
35447.0,593.132,593.2597,593.01,593.2597,593.0,2025-01-16 08:24:00,772
42426.0,592.9798,593.005,593.03,593.09,592.89,2025-01-16 08:25:00,824
61026.0,593.1636,593.03,593.28,593.29,593.02,2025-01-16 08:26:00,694
49258.0,593.293,593.27,593.39,593.54,593.26,2025-01-16 08:27:00,832
31257.0,593.4164,593.39,593.4,593.5027,593.3,2025-01-16 08:28:00,681
27187.0,593.2863,593.36,593.3601,593.39,593.14,2025-01-16 08:29:00,610
28994.0,593.3504,593.34,593.36,593.42,593.25,2025-01-16 08:30:00,666
61452.0,593.4276,593.35,593.43,593.53,593.35,2025-01-16 08:31:00,793
46807.0,593.3788,593.43,593.3699,593.5,593.22,2025-01-16 08:32:00,858
30919.0,593.4336,593.45,593.44,593.54,593.27,2025-01-16 08:33:00,714
39927.0,593.2705,593.41,593.11,593.41,593.11,2025-01-16 08:34:00,688
73419.0,592.8993,593.1,592.62,593.11,592.6,2025-01-16 08:35:00,1251
43082.0,592.8213,592.62,592.89,592.9755,592.62,2025-01-16 08:36:00,814
48209.0,593.0562,592.9,593.07,593.19,592.8618,2025-01-16 08:37:00,911
54658.0,592.9871,593.08,592.85,593.22,592.78,2025-01-16 08:38:00,802
82350.0,592.66,592.84,592.68,592.84,592.5,2025-01-16 08:39:00,1154
50637.0,592.6058,592.65,592.69,592.71,592.46,2025-01-16 08:40:00,924
84905.0,592.3863,592.71,592.29,592.74,592.22,2025-01-16 08:41:00,972
87191.0,592.0361,592.31,591.86,592.36,591.8401,2025-01-16 08:42:00,1246
166582.0,592.0703,591.86,592.02,592.08,591.82,2025-01-16 08:43:00,1017
146082.0,592.2701,592.04,592.35,592.4,591.96,2025-01-16 08:44:00,1258
44436.0,592.4083,592.39,592.366,592.53,592.3,2025-01-16 08:45:00,843
44093.0,592.5938,592.38,592.875,592.8968,592.36,2025-01-16 08:46:00,884
64353.0,592.7585,592.89,592.54,592.93,592.47,2025-01-16 08:47:00,975
34457.0,592.7061,592.54,592.69,592.83,592.52,2025-01-16 08:48:00,721
48614.0,592.7964,592.7,592.9,592.91,592.68,2025-01-16 08:49:00,802
45917.0,592.8081,592.91,592.7,592.99,592.66,2025-01-16 08:50:00,821
51451.0,592.7009,592.695,592.92,592.9393,592.483,2025-01-16 08:51:00,934
51686.0,592.9049,592.91,592.79,592.99,592.76,2025-01-16 08:52:00,799
34218.0,592.9312,592.76,593.05,593.11,592.74,2025-01-16 08:53:00,732
27300.0,592.9991,593.02,592.955,593.08,592.93,2025-01-16 08:54:00,619
32431.0,592.973,592.955,592.92,593.05,592.905,2025-01-16 08:55:00,608
30097.0,592.9386,592.92,592.94,592.99,592.88,2025-01-16 08:56:00,558
23544.0,592.9809,592.92,593.14,593.15,592.86,2025-01-16 08:57:00,596
57723.0,593.2429,593.15,593.42,593.43,593.1,2025-01-16 08:58:00,907
50315.0,593.5016,593.46,593.5055,593.57,593.41,2025-01-16 08:59:00,768
60000.0,593.4808,593.495,593.4,593.59,593.282,2025-01-16 09:00:00,943
39741.0,593.499,593.4,593.56,593.6,593.37,2025-01-16 09:01:00,742
36349.0,593.5726,593.59,593.63,593.64,593.52,2025-01-16 09:02:00,716
32287.0,593.5556,593.6,593.555,593.62,593.48,2025-01-16 09:03:00,703
37638.0,593.5744,593.56,593.57,593.66,593.5001,2025-01-16 09:04:00,705
53876.0,593.6019,593.565,593.589,593.67,593.519,2025-01-16 09:05:00,838
33197.0,593.5386,593.6,593.49,593.61,593.44,2025-01-16 09:06:00,655
36509.0,593.5313,593.485,593.61,593.61,593.43,2025-01-16 09:07:00,630
40627.0,593.4542,593.62,593.5145,593.65,593.34,2025-01-16 09:08:00,762
27778.0,593.4745,593.49,593.52,593.54,593.39,2025-01-16 09:09:00,575
20752.0,593.5042,593.48,593.48,593.55,593.44,2025-01-16 09:10:00,535
23790.0,593.5327,593.45,593.56,593.58,593.45,2025-01-16 09:11:00,530
36734.0,593.57,593.53,593.59,593.636,593.5,2025-01-16 09:12:00,665
27895.0,593.5624,593.6,593.66,593.66,593.46,2025-01-16 09:13:00,693
34140.0,593.6111,593.66,593.53,593.685,593.53,2025-01-16 09:14:00,661
73116.0,593.2707,593.55,593.1489,593.56,593.11,2025-01-16 09:15:00,984
60509.0,593.252,593.14,593.13,593.33,593.1,2025-01-16 09:16:00,848
26453.0,593.1664,593.135,593.1301,593.26,593.0601,2025-01-16 09:17:00,737
75047.0,593.1184,593.15,593.39,593.44,592.85,2025-01-16 09:18:00,1292
35990.0,593.2278,593.4197,593.12,593.4197,593.07,2025-01-16 09:19:00,644
26297.0,593.1576,593.115,593.11,593.31,593.0701,2025-01-16 09:20:00,628
38850.0,593.0853,593.13,593.04,593.2471,592.95,2025-01-16 09:21:00,782
51286.0,592.8517,593.03,592.91,593.03,592.785,2025-01-16 09:22:00,903
34492.0,593.0867,592.9,593.29,593.29,592.895,2025-01-16 09:23:00,698
40955.0,593.4619,593.3,593.47,593.54,593.3,2025-01-16 09:24:00,726
21840.0,593.4644,593.48,593.55,593.57,593.4,2025-01-16 09:25:00,614
29161.0,593.5666,593.56,593.56,593.63,593.48,2025-01-16 09:26:00,647
37292.0,593.706,593.57,593.6799,593.81,593.57,2025-01-16 09:27:00,759
30891.0,593.6379,593.67,593.6,593.71,593.585,2025-01-16 09:28:00,702
26836.0,593.6942,593.6,593.78,593.8,593.57,2025-01-16 09:29:00,617
33349.0,593.737,593.78,593.76,593.8,593.65,2025-01-16 09:30:00,748
46239.0,593.7115,593.76,593.63,593.76,593.6,2025-01-16 09:31:00,786
25392.0,593.6749,593.64,593.68,593.73,593.58,2025-01-16 09:32:00,496
23644.0,593.6203,593.66,593.64,593.69,593.55,2025-01-16 09:33:00,593
35923.0,593.5419,593.64,593.52,593.64,593.5,2025-01-16 09:34:00,612
46206.0,593.4116,593.53,593.34,593.55,593.3,2025-01-16 09:35:00,893
46787.0,593.1838,593.31,593.14,593.31,593.0951,2025-01-16 09:36:00,871
25662.0,593.096,593.16,593.119,593.18,593.0025,2025-01-16 09:37:00,677
43419.0,593.1912,593.11,593.1799,593.29,593.07,2025-01-16 09:38:00,814
23086.0,593.1573,593.17,593.13,593.22,593.0928,2025-01-16 09:39:00,566
23783.0,593.0858,593.11,593.09,593.17,593.03,2025-01-16 09:40:00,559
25684.0,593.0769,593.07,593.12,593.12,593.005,2025-01-16 09:41:00,550
29375.0,593.1331,593.13,593.18,593.1999,593.06,2025-01-16 09:42:00,439
31531.0,593.1711,593.19,593.0874,593.28,593.01,2025-01-16 09:43:00,633
13539.0,593.0914,593.08,593.12,593.13,593.05,2025-01-16 09:44:00,401
21794.0,593.1484,593.12,593.165,593.2699,593.05,2025-01-16 09:45:00,570
