volume,vwap,open,close,high,low,timestamp,transactions
617554.0,594.0117,593.66,594.0399,594.38,593.6,2024-11-22 06:30:00,4641
143169.0,593.8019,594.04,593.575,594.04,593.57,2024-11-22 06:31:00,1812
129328.0,594.04,593.63,594.19,594.41,593.63,2024-11-22 06:32:00,1510
97523.0,594.292,594.21,594.39,594.41,594.11,2024-11-22 06:33:00,1334
229945.0,594.442,594.39,594.51,594.51,594.25,2024-11-22 06:34:00,2249
86707.0,594.4526,594.48,594.48,594.51,594.37,2024-11-22 06:35:00,1151
278696.0,594.4572,594.48,594.459,594.51,594.27,2024-11-22 06:36:00,2160
76275.0,594.227,594.46,594.14,594.46,594.045,2024-11-22 06:37:00,1146
120871.0,594.1114,594.15,594.26,594.26,593.98,2024-11-22 06:38:00,1348
233772.0,594.4217,594.28,594.7001,594.7182,594.12,2024-11-22 06:39:00,1887
179573.0,594.9285,594.71,594.97,595.17,594.68,2024-11-22 06:40:00,2086
395793.0,595.456,594.99,595.35,595.3895,594.98,2024-11-22 06:41:00,1798
112185.0,595.5298,595.3401,595.44,595.7,595.32,2024-11-22 06:42:00,1622
206072.0,595.3843,595.42,595.4001,595.49,595.18,2024-11-22 06:43:00,1613
286730.0,595.6041,595.42,595.58,595.78,595.39,2024-11-22 06:44:00,2055
297063.0,595.777,595.61,595.86,596.05,595.23,2024-11-22 06:45:00,2584
136595.0,595.7069,595.87,595.76,595.9302,595.68,2024-11-22 06:46:00,1160
142072.0,595.6531,595.75,595.5048,595.83,595.5048,2024-11-22 06:47:00,1100
168036.0,595.7698,595.53,596.04,596.131,595.465,2024-11-22 06:48:00,1306
187258.0,595.6776,596.0604,595.64,596.0626,595.5,2024-11-22 06:49:00,1584
127706.0,595.3827,595.63,595.07,595.69,595.01,2024-11-22 06:50:00,1617
281837.0,594.9791,595.07,594.8825,595.23,594.7,2024-11-22 06:51:00,2401
83609.0,594.8839,594.9,594.77,595.1191,594.69,2024-11-22 06:52:00,1098
59510.0,594.8985,594.7681,594.82,595.02,594.71,2024-11-22 06:53:00,878
