volume,vwap,open,close,high,low,timestamp,transactions
285628.0,573.0589,573.16,572.75,573.2,572.74,2024-10-09 06:30:00,3606
78558.0,572.7675,572.76,572.81,572.85,572.65,2024-10-09 06:31:00,1298
105316.0,572.82,572.82,572.88,572.9,572.72,2024-10-09 06:32:00,1361
100936.0,572.8378,572.87,572.9,572.93,572.7101,2024-10-09 06:33:00,1249
119080.0,573.0201,572.9,572.99,573.11,572.9,2024-10-09 06:34:00,1200
152893.0,572.8145,572.99,572.74,572.99,572.71,2024-10-09 06:35:00,1477
138528.0,572.7238,572.75,572.59,572.8795,572.57,2024-10-09 06:36:00,1431
77499.0,572.7769,572.58,572.95,572.97,572.55,2024-10-09 06:37:00,1057
64679.0,572.9281,572.99,572.97,572.99,572.79,2024-10-09 06:38:00,937
85036.0,573.1259,572.98,573.2262,573.33,572.97,2024-10-09 06:39:00,1382
244908.0,573.5113,573.2309,573.6779,573.79,573.23,2024-10-09 06:40:00,2509
162586.0,573.6288,573.67,573.5801,573.7599,573.5,2024-10-09 06:41:00,1949
72405.0,573.38,573.58,573.26,573.58,573.2288,2024-10-09 06:42:00,1152
67598.0,573.2224,573.29,573.119,573.325553,573.119,2024-10-09 06:43:00,924
50418.0,573.2004,573.11,573.16,573.31,572.9801,2024-10-09 06:44:00,873
58411.0,573.2135,573.165,573.2,573.27,573.11,2024-10-09 06:45:00,803
40595.0,573.3189,573.2,573.41,573.41,573.195,2024-10-09 06:46:00,735
136231.0,573.4091,573.4187,573.56,573.56,573.27,2024-10-09 06:47:00,1469
70389.0,573.5742,573.56,573.41,573.69,573.405,2024-10-09 06:48:00,1058
128161.0,573.4494,573.43,573.465,573.53,573.37,2024-10-09 06:49:00,1376
69773.0,573.4375,573.47,573.44,573.56,573.35,2024-10-09 06:50:00,1110
52881.0,573.4214,573.44,573.39,573.49,573.35,2024-10-09 06:51:00,859
70995.0,573.3284,573.39,573.5265,573.5265,573.26,2024-10-09 06:52:00,1028
58119.0,573.4431,573.5,573.4699,573.5,573.355,2024-10-09 06:53:00,877
78250.0,573.54,573.47,573.6199,573.64,573.43,2024-10-09 06:54:00,1042
75610.0,573.4776,573.62,573.46,573.6399,573.37,2024-10-09 06:55:00,1091
126205.0,573.5603,573.47,573.46,573.61,573.46,2024-10-09 06:56:00,1314
115082.0,573.4079,573.45,573.41,573.52,573.31,2024-10-09 06:57:00,1257
33589.0,573.4376,573.395,573.5299,573.5399,573.38,2024-10-09 06:58:00,619
77993.0,573.547,573.53,573.532,573.61,573.49,2024-10-09 06:59:00,945
98981.0,573.6615,573.53,573.68,573.75,573.53,2024-10-09 07:00:00,3438
74096.0,573.615,573.67,573.59,573.72,573.52,2024-10-09 07:01:00,1549
56754.0,573.6002,573.59,573.5792,573.64,573.51,2024-10-09 07:02:00,1040
76037.0,573.6351,573.57,573.7279,573.74,573.52,2024-10-09 07:03:00,933
110739.0,573.7082,573.72,573.5908,573.8,573.56,2024-10-09 07:04:00,1847
29158.0,573.5701,573.57,573.6,573.69,573.48,2024-10-09 07:05:00,821
37694.0,573.6934,573.61,573.78,573.8,573.58,2024-10-09 07:06:00,740
126325.0,573.9207,573.775,573.93,574.0,573.77,2024-10-09 07:07:00,1615
70367.0,573.7469,573.93,573.59,573.96,573.575,2024-10-09 07:08:00,1160
